mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tfidf__sublinear_tf,param_tfidf__ngram_range,param_tfidf__min_df,param_tfidf__max_df,param_clf__penalty,param_clf__dual,param_clf__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13.442287397384643,0.4793953833681824,1.5210745811462403,0.06408629677456076,True,"(1, 2)",25,0.8,l2,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.8, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 0.5}",0.7185990497698923,0.7119003841493755,0.7006696605967202,0.7178892858643572,0.7311450068026906,0.716040677436607,0.009914772563305533,60
60.760865211486816,0.49826191628605504,2.5337615489959715,0.11136730488236626,True,"(1, 3)",5,0.8,l1,False,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.8, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 10}",0.7161221188344362,0.7332635193642013,0.7195364249914501,0.7237507748184548,0.7391183275893155,0.7263582331195717,0.00858623234701206,23
70.18551297187805,0.9821067163370377,2.4902886390686034,0.06648107721874681,True,"(1, 3)",25,0.8,l1,False,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.8, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 100}",0.6894000469340572,0.6950869929874999,0.6898337109756687,0.6946615630918157,0.703241079003978,0.694444678598604,0.004990903681698306,104
17.405158615112306,0.287818603169037,2.2398637771606444,0.06576360395411335,True,"(1, 3)",50,0.5,l1,False,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.001}",0.08639652677279305,0.08639652677279305,0.08642779587404995,0.08654124457308249,0.08642779587404995,0.0864379779733537,5.3493448136844986e-05,185
17.88327498435974,0.15925640866121651,2.3631643772125246,0.07123166613326484,True,"(1, 3)",10,0.5,l1,False,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.1}",0.616465357514685,0.6134191008805322,0.623392470413684,0.6209216612597019,0.653006316956779,0.6254409814050764,0.01420954476050787,168
19.53261842727661,0.2975141043159902,2.441184949874878,0.12807362679880666,True,"(1, 3)",10,0.7,l2,False,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.7, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 0.1}",0.6980124902502625,0.6857667222382726,0.679403448613821,0.6889288493303042,0.7015507574405287,0.6907324535746378,0.008078272858854684,116
29.36237964630127,0.45258998257591754,2.482671356201172,0.2594481396554984,True,"(1, 3)",100,0.8,l2,False,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.8, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 100}",0.6348179867849479,0.6316194738482193,0.6199019358434221,0.6524583269143035,0.640657235296063,0.6358909917373912,0.010698044546651382,163
19.286377477645875,0.5115130128762971,2.200143241882324,0.09833228740900696,True,"(1, 3)",100,0.5,l2,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 0.5}",0.6995894870155652,0.6968607968885779,0.669163196466759,0.706926616598482,0.7042643230621708,0.695360884006311,0.013560877935438224,102
18.79333815574646,0.24394378941643977,2.322426414489746,0.14421228352546722,True,"(1, 3)",25,0.9,l2,False,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.9, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 0.1}",0.6991358958259484,0.6955454322629218,0.6835199007053547,0.696070231336909,0.713398090778085,0.6975339101818439,0.009557483411404378,97
20.02200779914856,0.07515179029971263,2.2392995834350584,0.1008016020567231,True,"(1, 3)",100,0.7,l2,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.7, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 1000}",0.6415960952074828,0.6332328795876918,0.6261796501589767,0.658576001746298,0.6452756725985476,0.6409720598597994,0.011022881371988617,159
79.80018768310546,0.5134309311713381,2.1826959609985352,0.06506482747443476,True,"(1, 3)",100,0.6,l1,False,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.6, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 100}",0.6495193941648058,0.6469432834196425,0.6342875366950583,0.6536498074009344,0.6537200032780331,0.6476240049916948,0.0071468700615812345,148
91.92840151786804,0.6945584250591611,2.4239076137542725,0.07777379763452733,True,"(1, 3)",25,0.9,l1,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.9, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 1000}",0.681907310176439,0.7035601856450802,0.6801203816884487,0.6893242353413704,0.705281579785521,0.6920387385273719,0.010584688809705176,109
18.466330909729002,0.3481000851037431,2.4758262157440187,0.08406748851542747,True,"(1, 3)",5,0.6,l2,False,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.6, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 0.001}",0.22588449392495852,0.22188279764521818,0.2221033520574151,0.22525621122460088,0.2275413376410979,0.22453363849865812,0.0022057391176306617,180
74.12141375541687,0.7577149617123956,2.216588830947876,0.028270329666244556,True,"(1, 3)",100,0.8,l1,False,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.8, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 5}",0.6534321659323957,0.6693261209974157,0.6460682379783942,0.6652628284354378,0.6669901166463192,0.6602158939979926,0.00895022919262782,139
15.145617341995239,0.34059545138547315,1.4495742797851563,0.05654862875076609,True,"(1, 2)",50,0.8,l1,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.8, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.5}",0.7284937702270537,0.7235325416076106,0.7145253132606181,0.7286320212598527,0.7506887190302252,0.729174473077072,0.011916792045772232,17
9.338917636871338,0.1701448484416228,1.446476984024048,0.03581150096129694,True,"(1, 2)",50,0.5,l1,False,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.001}",0.08639652677279305,0.08639652677279305,0.08642779587404995,0.08654124457308249,0.08642779587404995,0.0864379779733537,5.3493448136844986e-05,185
22.688920259475708,0.5654941120658058,2.6368557929992678,0.248194213822003,True,"(1, 3)",10,0.7,l2,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.7, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 1000}",0.7097515618107275,0.7139480090571219,0.7025359991391025,0.713832299457177,0.7280142480221773,0.7136164234972613,0.008308632405838715,71
23.298045253753664,0.24970216437995868,2.522332763671875,0.2562478448471987,True,"(1, 3)",25,0.6,l2,False,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.6, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 5}",0.6908297080441326,0.6988146476270064,0.6903347161601329,0.7019059402439428,0.7067574029256604,0.697728483000175,0.006362596665197935,96
23.88704490661621,1.1469579301940085,1.4916701793670655,0.04650684051259964,True,"(1, 2)",10,0.9,l1,False,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.9, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 1}",0.7442843899998468,0.7479312243515178,0.7341935134578285,0.7521479006246172,0.7620301966703404,0.7481174450208302,0.009147809463885543,2
35.388859033584595,1.5820907512831428,2.9573337554931642,0.4731540580297846,True,"(1, 3)",5,0.9,l2,False,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.9, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 10}",0.7252144286536267,0.7225627900576423,0.7096847694060489,0.7321308162876659,0.7379823322519938,0.7255150273313955,0.009577113197260418,26
13.928524446487426,0.4054755165184214,1.6719845294952393,0.1764317071386856,True,"(1, 2)",50,0.5,l2,False,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.5, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 5}",0.6767592300998408,0.6737256241819758,0.6638618583643323,0.6887443908809459,0.6929332385153564,0.6792048684084903,0.010496493281465366,127
38.85949544906616,1.7663539383255,2.1692867279052734,0.0772371242888852,True,"(1, 3)",50,0.9,l1,False,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.9, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 1}",0.7273926513496057,0.7349380796813509,0.7200429197894624,0.7300874712446338,0.7548870333427488,0.7334696310815603,0.011743140336845516,7
24.88563475608826,1.083117676604031,2.337803840637207,0.14062330671908657,True,"(1, 3)",100,0.5,l1,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.5}",0.7168946696361093,0.7052868350807877,0.7008897491278075,0.7266471497137033,0.7372337071058578,0.717390422132853,0.01340490778566072,57
20.500334167480467,0.5871202402256901,2.6163931369781492,0.2518096439247781,True,"(1, 3)",5,0.6,l1,False,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.6, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.1}",0.6063255021864096,0.6107817160699845,0.6200673092238869,0.6109046308080941,0.6496036662592235,0.6195365649095198,0.01568440063189542,170
35.693893098831175,4.723287374264667,1.9405982971191407,0.1825311677335139,True,"(1, 2)",5,0.5,l2,False,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.5, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 100}",0.7176592703900444,0.7097737198632469,0.7083364837737568,0.7240335807243501,0.7320416506177891,0.7183689410738375,0.008877643699313353,53
26.986665153503417,0.46080439387181077,1.7358209609985351,0.1907695027882719,True,"(1, 2)",25,0.6,l2,False,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.6, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 100}",0.6811976980677377,0.6862798970995321,0.6796163913011459,0.6951085303509587,0.7060829276284448,0.6896570888895639,0.009831670435972249,121
12.525787544250488,0.3929293147547733,1.4441824436187745,0.06004113893919094,True,"(1, 2)",50,0.8,l2,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.8, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 0.5}",0.7121350195657506,0.7143318900729801,0.6830433993212541,0.7149451905664205,0.7231940509011768,0.7095299100855165,0.013765281447078719,81
20.168487882614137,0.11485005746543649,2.3061259269714354,0.12538373211021214,True,"(1, 3)",25,0.8,l2,False,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.8, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 1}",0.712886497612336,0.7125651245849233,0.7048419218825652,0.7153377176295008,0.7277859762537008,0.7146834475926053,0.007438767055014593,66
21.233465814590453,0.2727096295202893,2.4651291847229,0.1559668658851023,True,"(1, 3)",10,0.5,l2,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.5, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 1000}",0.7101322043558653,0.7148196095689432,0.6986559585623485,0.7149508622433046,0.7261537256451905,0.7129424720751305,0.008878024218659982,73
21.872850131988525,0.5689668937836507,2.269783639907837,0.0840094594966714,True,"(1, 3)",25,0.7,l1,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.7, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.5}",0.7252435822985018,0.7304981161020593,0.7223383619531148,0.7293037630844024,0.7517783680107482,0.7318324382897652,0.01038812047666914,9
64.36328430175782,0.8591302003773961,1.4000881671905518,0.040097609255396786,True,"(1, 2)",100,0.5,l1,False,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 10}",0.6477318888076191,0.6500379099043962,0.6340623025017738,0.6605229775860881,0.6586826141524551,0.6502075385904664,0.009434632494717371,144
17.14347677230835,0.2043802148720366,2.2503716468811037,0.07037796185725452,True,"(1, 3)",50,0.6,l1,False,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.6, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.1}",0.6417370921554,0.6378501579561542,0.6447381327786759,0.6381657252770763,0.6738651037691993,0.647271242387301,0.01353472718588426,149
14.768259143829345,0.4314811573521981,1.7120041370391845,0.07269534676088601,True,"(1, 2)",5,0.6,l1,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.6, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.5}",0.7193116042041878,0.7166814611059229,0.714703050183051,0.7204371944804037,0.74793109626122,0.7238128812469571,0.012224493665397506,30
19.685141849517823,0.18486162166045658,2.3676430225372314,0.09682339954446084,True,"(1, 3)",25,0.7,l2,False,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.7, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 0.1}",0.7008796923894055,0.6962668668469635,0.6834842766410246,0.697595706473881,0.712772078296718,0.6981997241295985,0.009382759777783568,95
63.491271305084226,0.44877621627042125,2.354965591430664,0.1217150249202591,True,"(1, 3)",10,0.7,l1,False,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.7, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 100}",0.6934281331218546,0.7144757840605347,0.6951921941231279,0.7163677124544655,0.721903734045119,0.7082735115610204,0.011672817690178016,85
61.77885360717774,0.7547352605624242,1.4870664119720458,0.04858419308735708,True,"(1, 2)",25,0.6,l1,False,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.6, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 100}",0.6797234204580341,0.6961505088084359,0.67798410257793,0.698645414673287,0.7004734361034826,0.6905953765242339,0.009700333285011211,119
56.12624535560608,0.632196956433372,1.6772801876068115,0.03339310126197942,True,"(1, 2)",5,0.8,l1,False,100.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.8, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 100}",0.697103893871467,0.7192801208207532,0.7157900631853682,0.7123694538430153,0.7287164858260015,0.7146520035093211,0.01033121965067182,67
24.114610624313354,1.0758657002278897,1.9083165168762206,0.20723811277330223,True,"(1, 2)",5,0.8,l2,False,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.8, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 10}",0.7199664448877064,0.713449223840047,0.7033990899227394,0.7246956661469179,0.7353605007483124,0.7193741851091445,0.010719515399968392,46
13.849007081985473,0.6862209256325453,1.5733481407165528,0.12349102689375122,True,"(1, 2)",100,0.8,l2,False,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.8, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 5}",0.6578256782735104,0.6501819208086989,0.6285152353465694,0.6707775467761278,0.6664150541267991,0.6547430870663411,0.014910033703918262,140
13.016926860809326,0.26258057046174593,1.4882332324981689,0.1572729928717927,True,"(1, 2)",100,0.6,l2,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.6, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 1000}",0.6345593499182198,0.6275958018684126,0.6259470975078323,0.6542046709094261,0.6424531984771613,0.6369520237362105,0.0104143068415017,162
20.852274942398072,0.5611530828100714,2.742548036575317,0.15465490929554354,True,"(1, 3)",5,0.5,l2,False,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.5, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 0.1}",0.6899209876237832,0.6722994836663495,0.6647321119736085,0.6725702202110904,0.6829794016877,0.6765004410325063,0.008873288559672095,130
16.557431650161742,0.5462297261756348,1.4321206569671632,0.09421238577905142,True,"(1, 2)",100,0.6,l1,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.6, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.5}",0.7132214669046464,0.7069809702817422,0.6993376957139068,0.7208025696039307,0.7365017980518941,0.715368900111224,0.012712926414923782,61
59.48013634681702,1.0224302549404862,1.5732860565185547,0.047060896307047816,True,"(1, 2)",25,0.5,l1,False,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 5}",0.6954665556731805,0.7127226345699416,0.7034679892774931,0.7024943581900533,0.7299639374871998,0.7088230950395736,0.011910237945765883,82
21.66498646736145,0.45912702386446747,2.607257127761841,0.2423792546862138,True,"(1, 3)",25,0.6,l2,False,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.6, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 1}",0.7131496242157123,0.7136633241578549,0.7025051599043108,0.7139148291603815,0.7277109502516361,0.7141887775379792,0.008009832264201105,70
11.097766971588134,0.46952083992545585,1.8462839126586914,0.05614970574700826,True,"(1, 2)",5,0.6,l2,False,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.6, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 0.001}",0.22116951097088772,0.2156676491932233,0.2172354373991551,0.22288201577336916,0.22253235896105394,0.21989739445953785,0.0029136246545808566,184
15.086676454544067,0.5882694486888317,1.8686715126037599,0.17701775060881914,True,"(1, 2)",10,0.9,l2,False,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.9, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 1}",0.7192762296826993,0.7170726372535082,0.7036588390074102,0.7196589033132933,0.7362399326911425,0.7191813083896107,0.010359800381333648,47
15.35901665687561,0.1487026199334343,1.6950453758239745,0.07324504745920307,True,"(1, 2)",10,0.5,l1,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.5}",0.7221067667730032,0.7215876635187505,0.7222343970511046,0.7252304892308474,0.751419899679469,0.728515843250635,0.011523210090782594,20
40.535476207733154,1.4509320419773784,2.331231451034546,0.0536720253775732,True,"(1, 3)",100,0.5,l1,False,1.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 1}",0.7045468587921626,0.6977232650021913,0.692922752381269,0.7192268842615215,0.7290138679647363,0.7086867256803762,0.01349167505118257,83
67.88455514907837,1.1477747815678887,1.5734302520751953,0.02903773068377,True,"(1, 2)",50,0.7,l1,False,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.7, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 5}",0.6814830793745614,0.6942535859897266,0.6803897037643944,0.6986089287207118,0.7048383165086175,0.6919147228716024,0.009580680524901505,110
14.015359783172608,0.06583957343747855,1.6199506282806397,0.12260165939766421,True,"(1, 2)",25,0.5,l2,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.5, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 1000}",0.6897270501228934,0.688000077403238,0.6792974970202037,0.6930972630568792,0.7085356366970231,0.6917315048600474,0.009558138760937715,111
81.22972240447999,0.7269291240802342,2.515954065322876,0.1124973169780183,True,"(1, 3)",5,0.5,l1,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 1000}",0.7102232778576988,0.7192319577386938,0.7126920629289538,0.722700419393973,0.7294905160521481,0.7188676467942935,0.006935865770390074,51
21.443766403198243,0.8901920106432295,2.6680148124694822,0.14076230269592702,True,"(1, 3)",25,0.6,l2,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.6, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 1000}",0.6948001406168525,0.695304383071927,0.6875571430534306,0.6921784180013946,0.7102269209134173,0.6960134011314043,0.007618585807973358,100
18.15268454551697,0.2095545889831402,1.6986170768737794,0.1885782606511904,True,"(1, 2)",10,0.8,l2,False,5.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.8, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 5}",0.7141735546763203,0.7063944725923561,0.6957700922625255,0.7106791284500689,0.7239233861821749,0.7101881268326891,0.009241792038823702,79
97.04269905090332,0.27745417829889946,2.209698963165283,0.06773676860412572,True,"(1, 3)",100,0.9,l1,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.9, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 1000}",0.6459842984316683,0.6501735654617697,0.62917281490559,0.6436099493376558,0.6427635156422492,0.6423408287557867,0.007068416450643056,157
21.61137113571167,0.5192804101223776,2.353447771072388,0.20415168582947263,True,"(1, 3)",100,0.6,l2,False,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.6, 'clf__penalty': 'l2', 'clf__dual': False, 'clf__C': 10}",0.6481364274440596,0.6439569025263416,0.6279055466995962,0.6654106374744345,0.652941406268926,0.6476701840826715,0.01222420716083668,147
52.9908745765686,0.41863400645154886,1.6328444480895996,0.034782690305481374,True,"(1, 2)",5,0.5,l1,False,10.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 10}",0.7119043436566383,0.7237320871040869,0.7095700568742497,0.7245701291950395,0.7352320868167386,0.7210017407293506,0.009339560659865149,40
17.319035863876344,0.26232196716167044,2.2781496047973633,0.0916976181368861,True,"(1, 3)",25,0.8,l1,False,0.1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.8, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.1}",0.6296908360822551,0.6257987282784165,0.6355324752992234,0.6299610257536382,0.6684094779008876,0.6378785086628842,0.015577480972211618,161
89.13462824821472,0.4289828834512582,2.3200619220733643,0.08648276739400344,True,"(1, 3)",25,0.5,l1,False,1000.0,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.5, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 1000}",0.6882637311800018,0.6894064234966799,0.6860147491550872,0.683572077224267,0.7058558133132043,0.690622558873848,0.007874468820871786,118
25.888897275924684,0.6976230666508499,2.267878532409668,0.15340401329109557,True,"(1, 3)",100,0.9,l1,False,0.5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.9, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.5}",0.7158013131455926,0.7130502458199325,0.7037856300549852,0.7246533348158676,0.738141158347684,0.7190863364368123,0.011622522039121858,48
17.00877466201782,0.3087414393008057,2.2014714241027833,0.12003911665540144,True,"(1, 3)",50,0.9,l1,False,0.001,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.9, 'clf__penalty': 'l1', 'clf__dual': False, 'clf__C': 0.001}",0.08639652677279305,0.08639652677279305,0.08642779587404995,0.08654124457308249,0.08642779587404995,0.0864379779733537,5.3493448136844986e-05,185
